respondent_id,xyz_vaccine,seasonal_vaccine
26811,0.2843269574213961,0.6304083881764027
26812,0.4675303282577331,0.6589024337650686
26813,0.7635492885888218,0.8205538410918574
26814,0.3327852120392353,0.5392057765730339
26815,0.4161664669820463,0.6364778127787716
26816,0.4055776237166241,0.6482107254844662
26817,0.3323207633538377,0.5714121338073181
26818,0.4127149440918797,0.6469146525901177
26819,0.36684589226623027,0.5591083484130771
26820,0.3266241852424725,0.6043733063368446
26821,0.3041411160131564,0.6130631507121777
26822,0.4055014510189287,0.5582639055140438
26823,0.8491339367135086,0.8682365548830322
26824,0.22066749080368608,0.8656026808126693
26825,0.8089796846448629,0.8419177175051964
26826,0.39576493619588793,0.5750675630527305
26827,0.41032854484333314,0.46211415330110545
26828,0.30900407171203925,0.6599789109534941
26829,0.6129540861516691,0.8339500688160979
26830,0.4927341969613293,0.6273036439625836
26831,0.6877476439037198,0.7129750751574615
26832,0.3247950253487566,0.8123946259549906
26833,0.3435271912095308,0.7071728353735364
26834,0.5262892650184833,0.7096987830652529
26835,0.7742041592707679,0.8053860045487632
26836,0.6654460363551882,0.6498988019081002
26837,0.6818103558666584,0.5392057765730339
26838,0.38890117119592327,0.603361810895042
26839,0.6800940826138356,0.7456970248783532
26840,0.48906234902669726,0.613638767013166
26841,0.690181985676277,0.8058662439642142
26842,0.5153244761358692,0.5876950803995279
26843,0.40567006149021806,0.46653343908173045
26844,0.43056842142792173,0.6336312119915956
26845,0.29068869844482625,0.8656399535961078
26846,0.2843269574213961,0.6304083881764027
26847,0.5762712849458548,0.7018957515289691
26848,0.3098445816375736,0.6018704814241206
26849,0.6526404011826783,0.7715664543926839
26850,0.6244175025974076,0.7843447635719216
26851,0.5130836929900228,0.6026496798409071
26852,0.4061895457432771,0.5746118775316745
26853,0.4881553914963607,0.6734333060765695
26854,0.3836632342367679,0.5081005584554615
26855,0.6277034001874744,0.8326827360532711
26856,0.42334491357492493,0.6485544827788366
26857,0.4269052348539125,0.6289118587318873
26858,0.7076565527998672,0.72510821168439
26859,0.4126308639309737,0.5872427637509836
26860,0.7037021941835262,0.7754005756766259
26861,0.48273634083685657,0.6629223242161407
26862,0.4126308639309737,0.5553793294735803
26863,0.3509872847067354,0.6326061785205508
26864,0.6407706848065993,0.6595364304732445
26865,0.4161664669820463,0.5448056446356921
26866,0.37997963068380847,0.5829251632836592
26867,0.4827440652583643,0.6181044092202445
26868,0.7825891071521505,0.7666162142973887
26869,0.5297565363048855,0.5848411144611033
26870,0.7170852236778198,0.8303151661587175
26871,0.4312306870052703,0.42233106035295614
26872,0.39652603915477613,0.8106418177860869
26873,0.19868595718620283,0.832083899826801
26874,0.28737958551939186,0.42494693111094317
26875,0.6814623635520014,0.8991340884710644
26876,0.2985261237282733,0.6152476460203755
26877,0.3783891835792424,0.5818526284730771
26878,0.35286283280353636,0.6203234992174078
26879,0.41029570688251515,0.5454979459525864
26880,0.33508843185288134,0.29717016260404355
26881,0.3363953450197595,0.5253083450879689
26882,0.37455879416381754,0.5415213858445186
26883,0.3790100107279087,0.6972217040495333
26884,0.27950931511832694,0.48704387363785007
26885,0.6866705731054037,0.7037603412986518
26886,0.2843269574213961,0.6304083881764027
26887,0.6406728107770213,0.8049523518448778
26888,0.615444686769507,0.8745218840137307
26889,0.3783891835792424,0.5818526284730771
26890,0.2967638969159948,0.6427847894404122
26891,0.38468255820866115,0.5956450057546099
26892,0.6619213069971939,0.783382165347295
26893,0.38468255820866115,0.5956450057546099
26894,0.35815936673531545,0.6331264969430919
26895,0.38671251710045645,0.5996821258730933
26896,0.4252610363448222,0.5479779897600925
26897,0.396850247363153,0.5639894009531236
26898,0.7475388492264401,0.7370600144618961
26899,0.3414703971295817,0.6152476460203755
26900,0.39918490728053646,0.6783268815567686
26901,0.30211636663189917,0.7018957515289691
26902,0.44628847719767734,0.8915786382370318
26903,0.3250416475788794,0.48578280527854556
26904,0.37695347544403707,0.5561260172749273
26905,0.5592209166386835,0.8480218934796837
26906,0.3752276843197051,0.6268426840257507
26907,0.2999745264318224,0.8322640773629482
26908,0.3990883875815675,0.5585818801684284
26909,0.698001664073778,0.7392343208510902
26910,0.37293131747860137,0.5766895996943127
26911,0.3304928398951268,0.5522453396349336
26912,0.7235083113125086,0.8949819990971458
26913,0.6591154272765467,0.8681360285295516
26914,0.3937377545616378,0.6455587912117274
26915,0.19433935201038613,0.8627624438782855
26916,0.40012208823463463,0.6434466576567526
26917,0.4706859114926389,0.7019627934092191
26918,0.7208723713849808,0.7283999739145268
26919,0.3655333107390739,0.5323524162136912
26920,0.38391240549315553,0.6609570095302518
26921,0.4019246861940375,0.8396509483550875
26922,0.41540407669453655,0.8798195547235754
26923,0.42025261318537116,0.5896087291178279
26924,0.7457490376454222,0.7283999739145268
26925,0.3731799873590272,0.643373140191363
26926,0.8227141588017706,0.8115635726779442
26927,0.3895896840373326,0.7627844226684297
26928,0.3332038884135584,0.8060377721492813
26929,0.4747495708510507,0.6780124889898622
26930,0.7050817738281794,0.7800594247553079
26931,0.3915100709949417,0.6454854693021264
26932,0.21777163557019907,0.7930979078520625
26933,0.41558000618932184,0.8281126437748574
26934,0.6311581116917472,0.8962431940263331
26935,0.3937377545616378,0.6152476460203755
26936,0.629174859707082,0.4596589797296641
26937,0.4367517013952089,0.603361810895042
26938,0.4012977191583075,0.5451782205477773
26939,0.48273634083685657,0.6629223242161407
26940,0.6157362996447691,0.7106577315188999
26941,0.33480240647910137,0.6304083881764027
26942,0.708580259499509,0.891363565784873
26943,0.3405248933614934,0.8035572080518757
26944,0.3844993725748789,0.5392057765730339
26945,0.4076656813071896,0.6595364304732445
26946,0.33915577715603273,0.8404960173322724
26947,0.33890392187302876,0.6455587912117274
26948,0.37961716170351206,0.5521661053857618
26949,0.3594217417171341,0.4077241470430895
26950,0.3332038884135584,0.8417279993529136
26951,0.2900204055420228,0.6304830432699057
26952,0.5672492455171648,0.865022481036751
26953,0.7185946940766125,0.8340842201832988
26954,0.38468255820866115,0.5956450057546099
26955,0.38671251710045645,0.5392853906030685
26956,0.333150803728604,0.6198720441826213
26957,0.3283576236958691,0.8833933268197348
26958,0.707320394817785,0.7830396775734346
26959,0.40489606013266066,0.6312104249737247
26960,0.3127789717550462,0.6588881496179636
26961,0.3762608299378209,0.5550607354687299
26962,0.2908400856723208,0.8060377721492813
26963,0.37771822689863277,0.5208184185839287
26964,0.3789484540485769,0.3908623498517426
26965,0.7079906635734846,0.8339500688160979
26966,0.3937377545616378,0.6455587912117274
26967,0.4891661891653819,0.6004540004925378
26968,0.3369190519344359,0.5777338705155685
26969,0.7094258474292335,0.7306170444726351
26970,0.6011363286916458,0.6746334625612784
26971,0.40012208823463463,0.6434466576567526
26972,0.5021714637100849,0.6226587049762976
26973,0.5079474365058453,0.5737215288047233
26974,0.3157023875582936,0.5996051998182534
26975,0.2900204055420228,0.6304830432699057
26976,0.7879037965065688,0.9045461024117013
26977,0.2900204055420228,0.6304830432699057
26978,0.35425933218918704,0.774979392271467
26979,0.3041411160131564,0.6130631507121777
26980,0.33869199594086796,0.2638791412695939
26981,0.28224005145689507,0.6206244424303466
26982,0.6838335123140239,0.8228385330865421
26983,0.4003677839476403,0.5518523209396785
26984,0.3783891835792424,0.5818526284730771
26985,0.4904277627810268,0.6148292596814793
26986,0.7771576261880776,0.7255046954411852
26987,0.2903728512351463,0.6454854693021264
26988,0.3447988825530483,0.4821535116813044
26989,0.4053221120228855,0.6028175158834364
26990,0.3014664579845557,0.6032851241629534
26991,0.6267272236664412,0.8786704832209673
26992,0.7005614844885175,0.7953963413954765
26993,0.33486263727420973,0.5996821258730933
26994,0.4881553914963607,0.6734333060765695
26995,0.7311192784954683,0.7711541979984732
26996,0.664551068135155,0.8126194628730424
26997,0.34718390553930123,0.3658587135774078
26998,0.500696894035005,0.3875899112139835
26999,0.722579347506864,0.8976187464241699
27000,0.3833054579979174,0.6240406891550131
27001,0.3493615429824939,0.8229516764650147
27002,0.4142351215551925,0.8542819401658778
27003,0.41682219872140747,0.5302724250812619
27004,0.41676170720448735,0.6075553003257421
27005,0.6042548862786009,0.7136085483295264
27006,0.6881809292329762,0.8638141143570417
27007,0.40884490825078795,0.7298474122193865
27008,0.2828184879765671,0.6198720441826213
27009,0.2947245362060723,0.6309421538773439
27010,0.40012208823463463,0.6130631507121777
27011,0.3783891835792424,0.5765233349156258
27012,0.743923248766588,0.8716839203727667
27013,0.3410249650885268,0.6304830432699057
27014,0.3719042761877426,0.5955678271133583
27015,0.36700361795999553,0.6446649217715047
27016,0.37876631815125816,0.44276250682804524
27017,0.3937377545616378,0.6455587912117274
27018,0.38671251710045645,0.5996821258730933
27019,0.7183290559501788,0.8330017617657464
27020,0.7043652206606477,0.8091675231942138
27021,0.7934828639656532,0.789485121831672
27022,0.4376606869015564,0.6058642131281362
27023,0.38490084771316074,0.38152143865679594
27024,0.32081183815317443,0.6335246187209631
27025,0.310911843591211,0.5971079013765082
27026,0.3915100709949417,0.6454854693021264
27027,0.44955510347612365,0.5247990725446257
27028,0.4054118914604377,0.6328313774653023
27029,0.7919227771113945,0.7232738920485228
27030,0.35092906138462465,0.7141103562846275
27031,0.40918800391834775,0.8561247973613225
27032,0.3317278136510595,0.6130631507121777
27033,0.38671251710045645,0.6304830432699057
27034,0.34093814352654656,0.852657039916991
27035,0.4951403765446604,0.6550634183169775
27036,0.41041635168226903,0.6336188646098181
27037,0.6471795982980697,0.8465528024020658
27038,0.486832145798782,0.5742392486785796
27039,0.7005290120464314,0.8085017996023159
27040,0.3301476285476535,0.6210573376379421
27041,0.4199091101463369,0.3944340220025123
27042,0.3626606375943902,0.8311768135498838
27043,0.7701102227695831,0.8847892475215645
27044,0.28421029345870974,0.42253414154298335
27045,0.40012208823463463,0.6434466576567526
27046,0.4126308639309737,0.5872427637509836
27047,0.5692924505852678,0.8638518051497452
27048,0.3198984311202371,0.3671284125422086
27049,0.6416259210686829,0.7456970248783532
27050,0.3846398903107793,0.6559538290507472
27051,0.45833806070178074,0.6004540004925378
27052,0.3686753413059138,0.5360530184952329
27053,0.689242402916323,0.8636868050126517
27054,0.5018745815097976,0.4638070982592662
27055,0.24951674145777034,0.8628937653730395
27056,0.451647632159527,0.685952429629642
27057,0.461043858040864,0.42791681833660883
27058,0.690181985676277,0.8321556713524982
27059,0.3341445456113165,0.5929720476128189
27060,0.2900204055420228,0.6304830432699057
27061,0.3677975983317715,0.7019627934092191
27062,0.3668022375678339,0.8063582871442039
27063,0.3332038884135584,0.8323088048499123
27064,0.31832132710851463,0.5817746657024728
27065,0.40361671597409426,0.5841368560001909
27066,0.33257018747537315,0.8564068337113098
27067,0.5043439150834669,0.6892487636516095
27068,0.7095839664001098,0.9045461024117013
27069,0.5755179691261789,0.8412095754411393
27070,0.3726920693616747,0.43169914035948465
27071,0.3906683636991185,0.5244029047281457
27072,0.35327423929746127,0.8617924675994029
27073,0.2749897481734005,0.8308623556046677
27074,0.38468255820866115,0.6332009224519007
27075,0.5851325231392591,0.8657788586190445
27076,0.6615746368502933,0.7037603412986518
27077,0.4210079820178257,0.6431299731414192
27078,0.7208723713849808,0.7283999739145268
27079,0.21815640140431294,0.862800379502107
27080,0.3777791143496639,0.6203908332348381
27081,0.22161784601095924,0.6717513014985117
27082,0.7913512564768865,0.816436228304362
27083,0.2927345453075406,0.6151717916187937
27084,0.7773733859973582,0.6429615995374891
27085,0.3783891835792424,0.6198720441826213
27086,0.4161664669820463,0.5448056446356921
27087,0.41773619799362777,0.5388853664606219
27088,0.7024462517286696,0.8655123394634152
27089,0.3962565642120876,0.5933736493340124
27090,0.41412158872454463,0.6018704814241206
27091,0.6678380678306074,0.8484906278355747
27092,0.34792198754956705,0.48823367630997555
27093,0.40715985073328737,0.6455587912117274
27094,0.44618163242555015,0.4849322133884049
27095,0.40426636591356063,0.6032851241629534
27096,0.4127149440918797,0.6469146525901177
27097,0.6308045535835206,0.8728199810813572
27098,0.708580259499509,0.8650719334296252
27099,0.31089301054217416,0.5317621931979531
27100,0.20923403736442547,0.8632562016217458
27101,0.27422264315109096,0.6185154923408708
27102,0.3266767394240897,0.8328354852786738
27103,0.4302442043176997,0.6710096696324557
27104,0.3136645186524535,0.7007414101346596
27105,0.394770013098238,0.499559889889663
27106,0.7148929918473524,0.7310678267136014
27107,0.6440902499777453,0.8416740323348
27108,0.35753655135404017,0.5146789134978119
27109,0.45786953035857086,0.565569462447877
27110,0.3943053205295927,0.4014788271108713
27111,0.33486263727420973,0.5996821258730933
27112,0.5347922601879248,0.8072802292995739
27113,0.3937377545616378,0.6152476460203755
27114,0.3937377545616378,0.6152476460203755
27115,0.6629973240601953,0.888951514398178
27116,0.2664092427835226,0.8628558514660312
27117,0.39703552155750416,0.5605788228661999
27118,0.38671251710045645,0.6304830432699057
27119,0.486832145798782,0.63317065086211
27120,0.5656173904789242,0.8323809938184684
27121,0.28955201847038026,0.8627624438782855
27122,0.3017557282327135,0.6329058281304399
27123,0.33910222646748384,0.5956450057546099
27124,0.40489606013266066,0.6312104249737247
27125,0.4468869502467865,0.3363542092546182
27126,0.6946512306633603,0.5910647745473424
27127,0.4259097545246052,0.5500727679567342
27128,0.6603209669871896,0.7434020269703099
27129,0.6454538735341094,0.6933489966754619
27130,0.47299993417479147,0.5509113335097723
27131,0.38468255820866115,0.5956450057546099
27132,0.638617592308204,0.8654750367801378
27133,0.29238041413845656,0.5996821258730933
27134,0.7076565527998672,0.72510821168439
27135,0.3474929952424364,0.6130631507121777
27136,0.3302512777161208,0.6304083881764027
27137,0.3899892939435773,0.5077782637036622
27138,0.68659728976266,0.6980472882165853
27139,0.3329570876852036,0.5956450057546099
27140,0.6702246963416074,0.8744867179065909
27141,0.7199890534561266,0.8729317848352288
27142,0.40012208823463463,0.552295714467408
27143,0.7350760226690916,0.6844058725931845
27144,0.3965305011157447,0.6446750726284729
27145,0.6648814762038152,0.8159403950979077
27146,0.22953619995022875,0.8058359953309994
27147,0.35079676414815836,0.5522164819044474
27148,0.2987287902034425,0.5347508392791008
27149,0.5767621577154685,0.6304083881764027
27150,0.7270939981401435,0.9099450772554262
27151,0.3937377545616378,0.6455587912117274
27152,0.4061895457432771,0.6028175158834364
27153,0.33486263727420973,0.5996821258730933
27154,0.6450775929279853,0.8655123394634152
27155,0.4076656813071896,0.6595364304732445
27156,0.2843269574213961,0.6304083881764027
27157,0.20083271052229026,0.8489126230090219
27158,0.33815978809888114,0.3796438745555197
27159,0.3603734627759044,0.6720110188633392
27160,0.4057329775549488,0.6462504968134963
27161,0.5068688770406081,0.7153058827621057
27162,0.35904071126837833,0.8720281732961332
27163,0.7675563836801376,0.7745991124422592
27164,0.35681842489349663,0.5558076803391635
27165,0.658704605540341,0.8907664410748677
27166,0.6926069667600496,0.8792746050354419
27167,0.4222261770077912,0.628374341401503
27168,0.29043019396607617,0.8877497632551841
27169,0.6316885678929364,0.8638518051497452
27170,0.39305679110852026,0.5710963047969463
27171,0.40012208823463463,0.6434466576567526
27172,0.3487150611151738,0.7917675476497664
27173,0.6442615824014285,0.8903906779856152
27174,0.47166731255690364,0.5383419027821773
27175,0.3937377545616378,0.6152476460203755
27176,0.6359746238600357,0.8848457651387555
27177,0.5565506658504191,0.8728199810813572
27178,0.38671251710045645,0.5996821258730933
27179,0.5216488213590638,0.757327042060311
27180,0.2851434287513484,0.5818526284730771
27181,0.4235227321823925,0.8306081026431541
27182,0.5975709354424255,0.8913325331716465
27183,0.3844993725748789,0.5392057765730339
27184,0.4039383515111685,0.5799706893142508
27185,0.6626953419062505,0.8913325331716465
27186,0.3937377545616378,0.6152476460203755
27187,0.7031985563629595,0.6929365629677561
27188,0.3783891835792424,0.5818526284730771
27189,0.3915100709949417,0.6151717916187937
27190,0.6977264461190388,0.8159885129748825
27191,0.2572913740644018,0.8730533913311816
27192,0.6507113317170687,0.8789037212276286
27193,0.36655743236330895,0.36297642466984076
27194,0.44581606579741456,0.5990044371416031
27195,0.3912269927465076,0.36992393141892305
27196,0.35172751510391953,0.6063413775397216
27197,0.31866999619730124,0.8914387198603982
27198,0.7610401523021602,0.8622044707776819
27199,0.2600742024110159,0.5235326761449002
27200,0.70210846635106,0.7136085483295264
27201,0.7140569010186294,0.8719057288010917
27202,0.49182736036797187,0.61354389706763
27203,0.3088065208637745,0.5872427637509836
27204,0.4958246360660928,0.581538956554266
27205,0.27909346489511405,0.4691336565023807
27206,0.6178442627355628,0.7562219170254605
27207,0.2828184879765671,0.6198720441826213
27208,0.5319881627225111,0.4107389971029698
27209,0.3937377545616378,0.6455587912117274
27210,0.5020708514674103,0.5544148950981339
27211,0.3623299367258153,0.6198720441826213
27212,0.6255177595656696,0.8326380882479752
27213,0.7549326621718675,0.7857301624389476
27214,0.41029570688251515,0.577530848820697
27215,0.24455579418305864,0.8639807473253406
27216,0.6654460363551882,0.6498988019081002
27217,0.3850764600093242,0.34260499407283324
27218,0.7315624555333432,0.87570864893609
27219,0.701368710543762,0.7129094973185911
27220,0.30821386906185844,0.5955678271133583
27221,0.38671251710045645,0.5714121338073181
27222,0.7311862271346684,0.7037603412986518
27223,0.3281685746993083,0.6936842654931618
27224,0.62165284350992,0.7047245182048607
27225,0.37771822689863277,0.5826296105726233
27226,0.39703552155750416,0.6209935043548678
27227,0.43102213195817934,0.6130631507121777
27228,0.3410249650885268,0.5996821258730933
27229,0.8027128575123403,0.9045184320920912
27230,0.3462133295636528,0.8656399535961078
27231,0.7220415810325215,0.7222572528049943
27232,0.35360343845506814,0.6571270321701324
27233,0.5594007714493127,0.850221759413208
27234,0.4249876177811774,0.6403904770402267
27235,0.7561493042354918,0.7909284960463053
27236,0.43139021777439973,0.8450042622157674
27237,0.4292727883270747,0.6210573376379421
27238,0.4054118914604377,0.6880583456376765
27239,0.6780401783752037,0.6365033669685068
27240,0.5363365245187756,0.7384363577382925
27241,0.41263836145344196,0.6006082600711846
27242,0.7154742520508257,0.7038271407869384
27243,0.2906394347773455,0.6276591053853076
27244,0.37557357055107093,0.5963391985359809
27245,0.39884677751118397,0.3791779779871124
27246,0.744760832569305,0.8654104581074662
27247,0.33257018747537315,0.8331542781003539
27248,0.3783891835792424,0.6198720441826213
27249,0.33480240647910137,0.6304083881764027
27250,0.4076656813071896,0.6881271167375641
27251,0.2959279261370067,0.6328313774653023
27252,0.6869858665170425,0.80534179579381
27253,0.30894574892222615,0.8327908700487698
27254,0.7497976232804485,0.883846198368774
27255,0.40012208823463463,0.6434466576567526
27256,0.5758534225610232,0.8848784109481312
27257,0.7385315364058089,0.8321109112599141
27258,0.631257195609429,0.8226504769891093
27259,0.7135687586869804,0.7301567322573163
27260,0.632346401004819,0.6033746679029054
27261,0.3844993725748789,0.5996051998182534
27262,0.3414703971295817,0.6152476460203755
27263,0.2633611711718321,0.37442973664376245
27264,0.47978307118989444,0.6127357219266207
27265,0.33035485933359,0.6998178284345626
27266,0.3658157594107259,0.3913741404728781
27267,0.27051942946674623,0.835249935229692
27268,0.47964494582184236,0.6445915167523627
27269,0.5699411565923601,0.6571270321701324
27270,0.42493452643773494,0.5841368560001909
27271,0.3937377545616378,0.5873204302503937
27272,0.35455569961479844,0.845064813121451
27273,0.33042249275662344,0.6332009224519007
27274,0.5176863314550575,0.7367140654639307
27275,0.38468255820866115,0.5956450057546099
27276,0.49260605247589756,0.5563381865881002
27277,0.2652469093405054,0.672035576094086
27278,0.29302744483402055,0.6485544827788366
27279,0.28968858347962706,0.4106614447963651
27280,0.5319464884477354,0.8153801195094393
27281,0.5412456459693137,0.6568546666356736
27282,0.2629436327531727,0.8413560233447985
27283,0.34010158098383825,0.5725679969303997
27284,0.6474452868290986,0.8091217031420972
27285,0.24563717069384464,0.4910138374007074
27286,0.29348126397004465,0.4021055912174905
27287,0.5431877345816551,0.7366519080317744
27288,0.6722115229873401,0.9057077010952981
27289,0.3466237471054067,0.5817746657024728
27290,0.39780236625570425,0.6461772395682757
27291,0.7309286615224686,0.891363565784873
27292,0.37368086681879203,0.8198297485552745
27293,0.2965296162440714,0.8904664223943799
27294,0.41460766637321567,0.5752567440762099
27295,0.3098445816375736,0.6600508139768645
27296,0.30294697570881596,0.8656399535961078
27297,0.35567733545228764,0.8563674245675759
27298,0.3266241852424725,0.6043733063368446
27299,0.3990883875815675,0.5870866178255519
27300,0.20685693648608963,0.8324038375325137
27301,0.2851434287513484,0.5818526284730771
27302,0.3915100709949417,0.6454854693021264
27303,0.2797232201003405,0.49889919504980074
27304,0.40901102757934055,0.5314411049450048
27305,0.3818488826119696,0.5879674475911387
27306,0.46652624956841543,0.5958556356558652
27307,0.7385315364058089,0.8638141143570417
27308,0.28039324080921907,0.6338702713349785
27309,0.700490032943654,0.8848457651387555
27310,0.2979289067836683,0.6002321265595799
27311,0.401587756492306,0.6198720441826213
27312,0.30211636663189917,0.6478648274989497
27313,0.3783891835792424,0.5765233349156258
27314,0.3748264511449656,0.3948559552222493
27315,0.3915100709949417,0.6454854693021264
27316,0.7005614844885175,0.8326380882479752
27317,0.3937377545616378,0.5873204302503937
27318,0.4891661891653819,0.6579184465930523
27319,0.634844152789848,0.7129750751574615
27320,0.7165069351679146,0.7167482703200129
27321,0.3844993725748789,0.5392057765730339
27322,0.7158419259835944,0.6354521285546888
27323,0.43139021777439973,0.8202927059705497
27324,0.38468255820866115,0.5956450057546099
27325,0.6803974314469408,0.8832803010914682
27326,0.38468255820866115,0.5342203934458402
27327,0.6316885678929364,0.6455587912117274
27328,0.7172260174926776,0.862399800440431
27329,0.3985007154008945,0.679023489876926
27330,0.26073637055401455,0.7624373171454273
27331,0.3414703971295817,0.6152476460203755
27332,0.2472191737328954,0.8229516764650147
27333,0.8053772342818378,0.8809635604451145
27334,0.37557357055107093,0.6338702713349785
27335,0.4732538245006284,0.6578673145100191
27336,0.3329570876852036,0.5342203934458402
27337,0.7286478704686481,0.7073874023989891
27338,0.7524067819260442,0.7037603412986518
27339,0.4873421536330703,0.7318374267176302
27340,0.40426636591356063,0.5776556972244025
27341,0.33486263727420973,0.5392853906030685
27342,0.41203082334943375,0.8292432995986956
27343,0.4005186714647058,0.6337959030939935
27344,0.42025261318537116,0.620694472087728
27345,0.3783891835792424,0.5765233349156258
27346,0.6038759897790519,0.8848784109481312
27347,0.7140569010186294,0.8719057288010917
27348,0.365292537310432,0.5746118775316745
27349,0.4054939936485625,0.5996051998182534
27350,0.3462133295636528,0.8849900906445459
27351,0.7593371719686411,0.9053116247828259
27352,0.7192836071597766,0.6714913921788283
27353,0.4199091101463369,0.36381116764689286
27354,0.527644551102033,0.5598332374533119
27355,0.7635492885888218,0.8540566500009161
27356,0.4039383515111685,0.5799706893142508
27357,0.5461036815651982,0.6794995094868314
27358,0.3360722431547842,0.5235326761449002
27359,0.7005614844885175,0.8559501449168837
27360,0.42493452643773494,0.643373140191363
27361,0.22066749080368608,0.834235944654356
27362,0.3017557282327135,0.6881271167375641
27363,0.6367526621710138,0.7136085483295264
27364,0.3406710216928306,0.4977410888435004
27365,0.497328325469856,0.7008647432041919
27366,0.43724608345506644,0.6129871365452856
27367,0.3533428584747158,0.506985177370774
27368,0.3915100709949417,0.6151717916187937
27369,0.40489606013266066,0.6036955310155872
27370,0.23198791393345286,0.6642936995881322
27371,0.6143437747389751,0.8072303722180988
27372,0.40012208823463463,0.6130631507121777
27373,0.7117206578962508,0.8347707797781183
27374,0.48179137785147136,0.554733430551684
